"Events / Unique users","utm_campaign","utm_id","Average","1 Mar 2026","2 Mar 2026","3 Mar 2026","4 Mar 2026","5 Mar 2026","6 Mar 2026","7 Mar 2026","8 Mar 2026","9 Mar 2026","10 Mar 2026","11 Mar 2026","12 Mar 2026","13 Mar 2026","14 Mar 2026","15 Mar 2026","16 Mar 2026","17 Mar 2026","18 Mar 2026","19 Mar 2026","20 Mar 2026","21 Mar 2026","22 Mar 2026","23 Mar 2026","24 Mar 2026","25 Mar 2026","26 Mar 2026","27 Mar 2026","28 Mar 2026","29 Mar 2026","30 Mar 2026","31 Mar 2026","1 Apr 2026","2 Apr 2026","3 Apr 2026","4 Apr 2026","5 Apr 2026","6 Apr 2026","7 Apr 2026","8 Apr 2026","9 Apr 2026","10 Apr 2026","11 Apr 2026","12 Apr 2026","13 Apr 2026","14 Apr 2026","15 Apr 2026","16 Apr 2026","17 Apr 2026","18 Apr 2026","19 Apr 2026","20 Apr 2026","21 Apr 2026","22 Apr 2026","23 Apr 2026","24 Apr 2026","25 Apr 2026","26 Apr 2026","27 Apr 2026","28 Apr 2026","29 Apr 2026"
"page_view","T37LJtXyoorcjHxTZ7sJJN_p35179855","--","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","(EMPTY)","120237753540590111","0.27","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","2","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","0"
"page_view","TOF_Bulk_Lookalike2_UGC_Jan","--","124.68","163","147","223","296","276","248","128","104","223","201","80","203","236","197","187","112","106","127","87","76","40","63","75","138","130","133","164","139","177","209","170","105","117","70","86","149","107","107","107","91","91","108","97","96","87","76","105","102","113","116","110","139","102","98","55","41","45","42","45","16"
"page_view","TOF_Bulk_Lookalike2_UGC_Jan","120243405978700111","126.9","0","0","4","59","57","59","218","5","163","204","21","51","52","27","56","112","49","61","51","15","4","5","78","258","369","380","241","301","426","263","383","147","145","106","77","40","66","66","142","138","144","303","244","156","121","123","165","143","156","110","141","87","87","261","8","87","212","2","164","1"
"page_view","AS","WA_OB_AS_1912_0_90","6.67","24","26","8","13","7","12","16","9","5","11","28","36","15","16","11","5","4","8","11","5","7","5","6","11","10","5","4","6","5","9","1","3","4","6","3","1","0","1","4","3","4","2","2","1","2","5","1","1","1","3","0","1","1","3","2","2","1","2","2","0"
"page_view","PMAX_12sep_qscale","PN_Yellow Kurta","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Monsoon","2307_reactivation_OB_monsoon_M1","0.47","1","3","1","1","0","0","0","0","0","0","0","1","0","2","0","1","2","0","1","0","0","0","0","1","0","0","0","0","1","1","1","0","1","1","0","0","0","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0"
"page_view","(EMPTY)","120243406088150111","0.48","0","0","0","0","0","3","0","0","4","0","0","0","0","0","2","1","0","0","1","0","0","0","1","0","0","0","1","1","1","1","1","0","1","2","1","0","0","1","0","1","0","1","0","0","1","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0"
"page_view","AS","WA_OB_AS_1302_150_180","0.73","5","4","2","1","1","0","1","2","2","0","4","0","2","1","1","0","2","1","1","0","0","0","0","1","0","1","1","0","1","1","0","0","2","1","1","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"page_view","HoliSale_2Mar_7pm","0101_star_panel_1","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Remarketing_Product_Ads","Group","0.05","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","120204195095910111","120228190374830111","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","TOF_Bulk_Lookalike+Targeting","120242947053410111","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Repeat_>1_order_180D","120237751192550111","0.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","2","1","1","1","0","0","0","0","1","0","0","0","6","0","1","0","1","0","0","1","0","0","0","0","0","1","1","1","0","0","2","0","0"
"page_view","SummerSale_27Apr_3","OB","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"page_view","Advantage_Summer_Sale_Bottoms_27April","--","2.72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160","2","1"
"page_view","(EMPTY)","1803_reactivation_OB_M2","13.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","570","126","36","17","6","7","3","0","2","1","0","2","3","0","0","2","1","1","1","1","1","4","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1"
"page_view","steal_deals","1712_reactivation_OB_reminder_2","0.2","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"page_view","trackier_4614_495_20260417clgkfud58eap","analyticscloud","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Advantage+ shopping campaign_Videos_Bulk_30_Jan","120241924794450111","0.58","0","0","0","1","4","1","1","1","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","2","0","1","1","1","0","0","0","1","2","1","0","1","1","2","1","1","0","1","0","0","1","1","1","0","0","0","2","1","0","0","0","0","0","0","0","0"
"page_view","steal_deals","0403_reactivation_OB_150_credits","160.15","0","0","1","2701","4953","985","328","163","69","90","52","24","18","8","11","6","4","10","6","6","10","7","2","4","6","1","5","7","4","64","8","5","2","1","3","1","2","2","1","1","0","0","1","1","2","0","2","2","2","2","1","0","1","1","0","1","2","15","4","1"
"page_view","(EMPTY)","120242947004730111","0.32","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","4","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0"
"page_view","HoliSale_2Mar_11am","WA_OB_AS_2702_0_90_Normal","0.02","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Advantage_BF_sale_new_27Nov","--","0.03","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","TOF_Bulk_Lookalike2_UGC_Jan","120243406061210111","768.92","0","0","1685","3576","3582","2830","1349","24","2535","2952","775","1696","1578","1290","1344","1165","1066","952","495","305","204","301","424","843","1136","1036","1107","1286","1592","1382","965","604","523","452","204","148","205","196","373","291","254","280","239","173","228","237","288","275","210","259","249","170","169","32","207","4","369","6","15","0"
"page_view","(EMPTY)","120243789611800111","0.28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","1","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","3","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Star Panel","analyticscloud","0.23","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","2","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0"
"page_view","HoliSale_2Mar_8am","120242513383730111","0.02","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","new_pdp","kwikchat_1","0.95","0","1","1","0","2","0","3","0","0","0","1","1","3","1","4","0","0","0","0","0","1","0","1","0","0","0","2","1","0","4","0","3","1","1","1","2","0","1","0","1","1","1","2","0","2","1","0","0","1","1","2","2","1","2","1","0","1","3","0","0"
"page_view","(EMPTY)","2011_reactivation_OB_reminder_1","0.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","90289_17300290:42751297:T624434249","admitad","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"page_view","Advantage_Holi_Sale","120241149025090111","0.02","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","ASC_Bulk_21April","120246026046920111","8.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132","30","114","2","171","4","28","0"
"page_view","Advantage+ shopping campaign_Videos_Bulk_30_Jan","120245180027100111","20.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120","115","146","94","138","127","83","35","30","25","36","39","50","21","47","70","31","3","1","5","2","1","1","0","0"
"page_view","HoliSale_2Mar_2","--","1.62","0","78","5","1","0","0","1","0","0","1","2","0","0","1","0","1","2","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"page_view","Independence","1308_reactivation_OB_regional_M1","0.13","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","(EMPTY)","2204_reactivation_OB_333","26.68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","656","801","97","20","14","7","5","1"
"page_view","90289_17300290:41743937:T624815807","--","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"page_view","Repeat_>1_UGC_1","120237753540330111","0.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"page_view","17841453061615107-comment","Post","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","(EMPTY)","1109_ASP_OB_batch1","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","335261_CU24a8da3e0462cb","--","0.02","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","TOF_Bulk_Lookalike2_UGC_Videos_3_9Oct","120244095526140111","76.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65","213","209","175","177","223","224","187","171","147","145","143","215","152","166","161","108","90","82","79","67","78","89","80","100","52","52","99","78","108","99","51","108","142","63","82","1","77","1","13","45","0","0"
"page_view","Advantage%2B+shopping+campaign_Videos_Bulk_30_Jan","12024446044764","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","LzhM4HDbVRbVdqMbawF7ST_p33782780","--","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","AS","WA_OB_AS_0108_Sister","0.23","2","1","0","0","1","1","1","1","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"page_view","(EMPTY)","120231830578730111","0.1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","SummerSale_27Apr_OB4","23686523447","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"page_view","wow+wednesday","1504_reactivation_OB_1","254.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8932","3726","1110","456","192","171","103","150","165","70","82","46","43","33","3"
"page_view","120244770147170111","120244770147170111","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","DPA_Internal","120243789485980111","0.5","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","0","0","1","1","0","3","1","1","0","0","1","0","1","1","4","1","3","0","0","1","1","1","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0"
"page_view","Advantage_BF_sale_27Nov","120238703634850111","0.32","0","1","0","0","2","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","3","1","0","0","0","0","0","2","0","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0"
"page_view","wow wednesday","1704_star_panel_OB_1","0.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","2","0","1","5","3","3","2","0","0","0","0","0"
"page_view","332400_69a5916091aa2c03d99e75a8","admitad","0.02","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","332400_69b3ba8f28dc4103d40acf1f","admitad","0.02","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","NzYPFbUCbJ6sMrFC6wfHLH_p36014536","--","0.02","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Advantage  shopping campaign_Videos_Bulk_30_Jan","120238348297870111","0.18","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Repeat_1_UGC_1","120242513461280111","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","TOF_Bulk_Lookalike2_UGC_Jan","120245525858140111","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","TOF_Bulk_Lookalike2_UGC_Jan","120246026048180111","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"page_view","Social_FB","PN_Cotton","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
